ENODEB_NAME,Latitude,Longitude
LTE_Moses_Mabhida_6_DN_KZN,-29.8298888888889,31.0305805555556
LTE_Moses_Mabhida_7_DN_KZN,-29.8296111111111,31.0295555555556
LTE_Moses_Mabhida_8_DN_KZN,-29.82875,31.0293333333333
RAN_Daklaas_KZN,-28.510111,30.2755
LTE_Moses_Mabhida_9_DN_KZN,-29.8275277777778,31.0301388888889
LTE_Moses_Mabhida_10_DN_KZN,-29.8304444444444,31.0297777777778
LTE_DBN_Beachfront2_DN_KZN,-29.838249,31.035681
LTE_DBN_Beachfront3_DN_KZN,-29.843896,31.036043
LTE_DBN_Beachfront5_DN_KZN,-29.854415,31.039933
LTE_DBN_Beachfront6_DN_KZN,-29.856921,31.040312
LTE_DBN_Beachfront7_DN_KZN,-29.862056,31.042415
LTE_DBN_Beachfront8_DN_KZN,-29.866439,31.046126
LTE_Umhlali_Charlie_F_MTN_DN_KZN,-29.4343,31.14586
RAN_Xolo_MTN_KZN,-28.1983,31.5012
RAN_Igugu_Labasha_MTN_KZN,-30.3736111111111,30.6338333333333
RAN_KSIA_Int1_MTN_KZN,-29.609391,31.115059
RAN_KSIA_Int2_MTN_KZN,-29.617105,31.105328
RAN_Elandskraal_KZN,-28.465,30.506583
LTE_Nhlangwini_DN_KZN,-30.4439722222222,30.2079166666667
LTE_Mpophomeni_Shopping_Centre_DN_KZN,-29.555271,30.179628
RAN_Umlazi_Glebe_ATC_KZN,-29.95652,30.928029
LTE_Emvubukazi_DN_KZN,-30.2898888888889,29.8314444444444
RAN_Waaihoek_KZN,-28.4801388888889,30.0961388888889
RAN_Redbro_Centre_KZN,-29.7013055555556,31.0034444444444
RAN_Illovo_Sugar_MTN_KZN,-30.088455,30.841303
RAN_Macayana_Church_KZN,-30.0477777777778,30.8194444444444
RAN_Baynesfield_Est_KZN,-29.7711111111111,30.3
LTE_GreyvilleRC_10_DN_KZN,-29.84024,31.015013
RAN_Mfekayi_KZN,-28.1586111111111,32.2741666666667
RAN_Wiggins_East_ATC_KZN,-29.853928,30.966292
RAN_Ridgeview_Res_ATC_KZN,-29.8650833333333,30.9491111111111
LTE_The_Oyster_Box_DN_KZN,-29.728374,31.087136
RAN_Missions_Ablaze_KZN,-29.58675,31.114
RAN_35_Longcr_Dr_MTN_KZN,-29.708159457,31.005245468
RAN_Pelham_MTN_KZN,-29.629182,30.38514
LTE_Qondile_1_DN_KZN,-27.474715,32.056318
RAN_Hol_Inn_E_Int_MTN_KZN,-29.7281666666667,31.0716944444444
RAN_Jewerlall_Rd_Lotusville_ATC_KZN,-29.5674,30.3858
LTE_Ngwelezane_Mob_KZN,-28.77784,31.865859
RAN_Mahogany_Ridge_KZN,-29.818333,30.813066
RAN_Palmiet_North_ATC_KZN,-29.808581,30.972002
RAN_Bayhead_North_ATC_KZN,-29.891222,31.014722
RAN_Ansteys_Beach_CP1_KZN,-29.922812,31.019727
RAN_Palm_View_MTN_KZN,-29.666014,31.034238
RAN_Paardepoort_Farm_KZN,-27.7166666666667,30.3983333333333
RAN_Bayview_South_ATC_KZN,-29.925278,30.914111
RAN_Brandon_Hill_KZN,-28.801968,31.907033
RAN_Adams_East_Atlas_KZN,-30.0345277777778,30.8382472222222
RAN_Isipingo_Secondary_MTN_KZN,-29.9864,30.9083
RAN_Kingsburgh_Beach_KZN,-30.095475,30.85972
RAN_Gallaghers_Fm_MTN_KZN,-30.510083,29.783722
RAN_Hot_La_Mercy_MTN_KZN,-29.644166,31.1319446
RAN_Grimsby_Rd_KZN,-29.937676,30.959628
RAN_Mountbatten_Dr_KZN,-29.805811,30.947564
LTE_Wartburg_Town_DN_KZN,-29.4308333333333,30.5713333333333
RAN_Ibis_Rd_Tweni_KZN,-30.715055,30.4648342
RAN_Langalibalele_CC_KZN,-29.6963361111111,30.9707027777778
RAN_Port_Natal_KZN,-29.8836111111111,30.9831388888889
LTE_Munster_MTN_DN_KZN,-31.0005,30.262167
RAN_Island_Bus_Park_KZN,-29.709724,31.050384
RAN_Eshowe_North_KZN,-28.878,31.4719444444444
RAN_The_Ridge_KZN,-29.732166,31.065892
RAN_Congela_Commco_KZN,-29.8792083333333,30.9955416666667
RAN_Varsity_Dr_KZN,-29.808678,30.955742
LTE_Mfundweni_MTN_DN_KZN,-30.428028,29.890472
LTE_Sharks_Board_Off_DN_KZN,-29.724514,31.071388
LTE_Marina_Beach_MTN_DN_KZN,-30.933083,30.294861
RAN_Boston_Hill_KZN,-29.5935277777778,30.0031944444444
LTE_Enguga_Mob_DN_KZN,-29.58898,29.801422
LTE_Gcilima_Bcn_MTN_KZN,-30.91402,30.23024
RAN_Braam_Fischer_KZN,-29.852198,31.027283
RAN_Prospecton_East_KZN,-29.994201,30.942852
RAN_Prospecton_MTN_KZN,-30.00545,30.931761
RAN_Umbogintwini_Ind_KZN,-30.028762,30.8895
RAN_Millenium_Park_KZN,-29.728816,31.060503
RAN_Ensimbini_S_ATC_KZN,-29.998694,30.857028
RAN_Nazareth_1_MTN_KZN,-29.849170622,30.854165113
RAN_Dasenhoek_ATC_KZN,-29.8484889,30.78555
RAN_Dawncliffe_ATC_KZN,-29.8486111111111,30.9025
LTE_Peacetown_DN_KZN,-28.444186,29.740336
RAN_Umlazi_Unit_18_ATC_KZN,-29.9665277777778,30.9183055555556
RAN_Westcliff_Secondary_MTN_KZN,-29.908268,30.888368
RAN_Argyle_Windemere_CP1_KZN,-29.8364,31.0193
RAN_Waterloo_Sec_Schl_Atlas_KZN,-29.6673166666667,31.0497972222222
LTE_Fort_Nottingham_DN_KZN,-29.4326944444444,29.9391388888889
LTE_Shakas_Kraal_Est_DN_KZN,-29.484013,31.235034
RAN_Hlubiville_Atlas_KZN,-29.654607,30.281902
RAN_Kauai_KZN,-29.5668611111111,31.1865555555556
RAN_Umlazi_CEN_ATC_KZN,-29.96563,30.87032
RAN_Kwanaloga_MTN_KZN,-29.7702518,30.78166241
RAN_Bulwer_Str_KZN,-29.6018055555556,30.3898055555556
RAN_Boom_Str_KZN,-29.6047222222222,30.36675
RAN_Whispers_WL_ATC_KZN,-29.543231,30.432441
LTE_Matiwane_DN_KZN,-28.410937,29.925642
RAN_Pinkney_P_Res_MTN_KZN,-29.756389,30.806143
RAN_Westriding_MTN_KZN,-29.752802,30.7693
RAN_Hazelmere_KZN,-29.5828888888889,31.0418333333333
LTE_Borwon_DN_KZN,-29.4112222222222,31.0334444444444
RAN_Glenwood_ATC_KZN,-29.874071,30.993963
RAN_Shakas_Kraal_Tn_KZN,-29.4503055555556,31.2184444444444
RAN_Douglas_Crowe_Dr_KZN,-29.5281388888889,31.1983888888889
RAN_Kensington_Sq_MTN_KZN,-29.785266,31.038646
RAN_Nandi_Park_1_KZN,-29.799863,31.009709
LTE_Newcastle_Mall_Vodashop_DN_KZN,-27.77907,29.94324
RAN_Ganies_Corner_KZN,-29.5919,30.3906
RAN_Silverstone_Way_KZN,-29.526583,31.199473
RAN_Riverview_Park_KZN,-29.63125,31.04859
RAN_Newlands_West_ATC_KZN,-29.7809166666667,30.9575277777778
RAN_Hillary_Football_Club_ATC_KZN,-29.8902805555556,30.9380694444444
LTE_Tugela_Ferry_Town_DN_KZN,-28.74468,30.43176
LTE_Indaleni_DN_KZN,-29.9052305555556,30.2507
LTE_Durban_Station_3_DN_KZN,-29.8450833333333,31.0229722222222
LTE_KwaDlangwa_Telkom_DN_KZN,-28.8288611111111,31.7850555555556
LTE_Ongoye_DN_KZN,-28.8828611111111,31.7133055555556
LTE_Mzimela_MTN_DN_KZN,-28.7689444444444,31.71425
RAN_Umlazi_Y_Kopano_KZN,-30.006684,30.877754
RAN_Umfolozi_College_KZN,-28.893111,31.480444
RAN_Kingsway_West_ATC_KZN,-30.03781,30.88377
RAN_Ethekwini_Hosp_Int_KZN,-29.7776666666667,30.9960277777778
LTE_Vodashop_Zenith_Dr_2_DN_KZN,-29.722316,31.062411
RAN_Northdale_Central_KZN,-29.56384,30.40788
RAN_Bombay_Heights_KZN,-29.5473888888889,30.3911111111111
RAN_Hunslet_ATC_KZN,-29.731694,31.00375
RAN_Signal_Hill_Transnet_KZN,-27.710672,29.943326
RAN_Mndozo_South_Atlas_KZN,-27.76213,30.183283
RAN_Oribi_PMB_KZN,-29.637759,30.382431
RAN_Steve_Biko_KZN,-29.8521111111111,31.00375
RAN_Wildlife_Center_KZN,-29.9438611111111,30.99775
RAN_Umlazi_DD_RDS_Atlas_KZN,-29.95755,30.8385666666667
RAN_Osungolweni_Dect_KZN,-28.82408,31.191009
LTE_Dundee_High_Atlas_DN_KZN,-28.169585,30.226853
RAN_Dlabesuthe_Telkom_KZN,-28.830972,30.304328
LTE_Mooi_River_ATC_DN_KZN,-29.2221111111111,30.0209722222222
RAN_KSIA_MTN_KZN,-29.6255555555556,31.0981944444444
LTE_Gamalakhe_Dect_DN_KZN,-30.7998611111111,30.3341111111111
LTE_Mt_Partridge_ATE_DN_KZN,-29.67773577,30.336672198
LTE_Vodacom_4UShop_Pavillion_pCell_DN_KZN,-29.849636,30.936022
RAN_Makro_Springfield_DAS_KZN,-29.813853639,30.994961502
RAN_Edendale_P_ATC_KZN,-29.684293,30.35023
RAN_Selby_Ndlovu_Kopano_KZN,-29.960257,30.888644
RAN_RichardsBay_High_School_KZN,-28.7526666666667,32.0661944444444
RAN_Trurolands_Kopano_KZN,-29.574703,31.105478
RAN_Midlands_Saddle_And_Trout_KZN,-29.1663,29.92356
RAN_Nkangala_KZN,-28.8290666666667,30.7805333333333
RAN_Glen_H_Sentech_KZN,-29.765208,31.040136
LTE_Champagne_Castle_DN_KZN,-29.0477777777778,29.4181944444444
LTE_Nibela_Peninsula_DN_KZN,-27.9808888888889,32.42525
RAN_Knelsby_WT_MTN_KZN,-29.779195,30.756826
RAN_Unilever_Hse_MTN_KZN,-29.7395833333333,31.0671666666667
RAN_Umbogintwini_ATC_KZN,-30.0179138888889,30.9134444444444
RAN_Hemu_Hemu_Mast_KZN,-29.72804943,30.100797961
RAN_Toti_West_ATC_KZN,-30.057429,30.863495
RAN_Imbali_Green_House_KZN,-29.66517,30.35457
RAN_6_Prospecton_Rd_KZN,-29.9891944444444,30.9351111111111
RAN_Rydall_Vale_Park_KZN,-29.738824,31.065097
RAN_Overport_City_KZN,-29.8388611111111,30.9996944444444
LTE_Junid_Jazzbhai_Office_pCell_DN_KZN,-29.924235,30.963621
LTE_Acaciaville_Power_MTN_DN_KZN,-28.5939,29.80875
RAN_Kwamnya_M_MTN_KZN,-29.97183056,30.905358333
RAN_Kwamnya_MpC_MTN_KZN,-29.97238332,30.90423273
RAN_Lake_Eland_KZN,-30.693831,30.189113
RAN_Ntuzuma_A_ATC_KZN,-29.75608,30.9418694
LTE_Utrecht_High_Schl_Atlas_DN_KZN,-27.661422,30.320112
LTE_Pyramids_Motel_DN_KZN,-28.422722,29.424194
RAN_Bombay_Heights_CC_KZN,-29.54729958,30.399024167
RAN_Emgidweni_CP1_KZN,-29.755165,30.992532
RAN_Gate_Meridian_Tkm_KZN,-29.7222222222222,31.0608333333333
RAN_Protea_H_Ext_MTN_KZN,-29.7243611111111,31.0693888888889
RAN_MMD_Switch_MTN_KZN,-29.805893,30.878314
LTE_MEC_Education_PicoCell_KZN_New,-29.605371,30.381754
LTE_Newcastle_Mall_1_DN_KZN,-27.779072,29.943245
LTE_Newcastle_Mall_2_DN_KZN,-27.779072,29.943245
LTE_Port_Shepstone_Switch_MTN_KZN,-30.793475,30.399377
RAN_Lennoxton_ATC_KZN,-27.7731583333333,29.9115388888889
RAN_Nkonjane_KZN,-27.994,32.0286388888889
RAN_Ridgeside_Park_1_KZN,-29.738040924,31.06926593
RAN_Fairways_Office_Park_KZN,-29.7100555555556,31.0394444444444
LTE_Haydens_Farm_MTN_DN_KZN,-30.0724166666667,29.1048611111111
RAN_Hyde_Str_Atlas_KZN,-28.5315,29.781222
LTE_Kwashiya_DN_KZN,-27.57125,32.4626388888889
LTE_McKenzie_Mob_DN_KZN,-29.975175,29.979572
LTE_La_Verna_MTN_DN_KZN,-28.555694,29.779889
RAN_Vezokuhle_KZN,-29.6288,30.3189
LTE_Ikusasethu_DN_KZN,-28.5436111111111,32.2983333333333
RAN_Nandi_Street_MTN_KZN,-28.2774166666667,31.4444722222222
RAN_Mabedlane_MTN_KZN,-28.3014333333333,31.3799722222222
LTE_Mount_Sophia_MTN_KZN_New,-28.3376111111111,31.2625
LTE_Ntabebomvu_Hl_MTN_DN_KZN,-28.25503,31.315624
RAN_Lythwood_KZN,-29.4340555555556,30.0450277777778
RAN_Hospital_Rd_MTN_KZN,-29.78825,30.7609722222222
RAN_Zwelesithembiso_Prim_Atlas_KZN,-29.9668222222222,30.9080805555556
RAN_Hotel_Santana_KZN,-30.8593611111111,30.3731111111111
RAN_Darnall_KZN,-29.26725,31.3620833333333
RAN_Ethekwini_Prim_Sch_MTN_KZN,-29.748698,30.990564
RAN_Hammars_Water_MTN_KZN,-29.791202,30.66219
RAN_Gleneagles_Park_KZN,-29.7174722222222,31.0546666666667
RAN_Umhlali_Town_KZN,-29.4768611111111,31.2179722222222
RAN_DBN_Expo_Cntr_MTN_KZN,-29.853989,31.028241
RAN_Parkdale_KZN,-29.819959,31.009202
LTE_Westwood_Mall_MTN_DN_KZN,-29.8286111111111,30.9604722222222
RAN_Felixton_MTN_KZN,-28.8347111111111,31.8925555555556
RAN_Bremen_Rd_MTN_KZN,-29.889338,31.000364
RAN_Newlands_East_Res_MTN_KZN,-29.78858,30.982444
RAN_Effingham_Sta_MTN_KZN,-29.7721944444444,31.0026944444444
RAN_Scotsville_RC_MTN_KZN,-29.6124722222222,30.399
RAN_ZK_Restaurant_MTN_KZN,-29.79275,30.9111388888889
RAN_Mayville_Pri_MTN_KZN,-29.857016,30.973659
LTE_Amatata_DN_KZN,-29.622472,30.8296947
RAN_Gugulethu_JP_Schl_Atlas_KZN,-29.76115,30.9862166666667
RAN_Silverglen_ATC_KZN,-29.9202,30.904879
RAN_237_Blair_Ath_MTN_KZN,-29.81011,30.893299
LTE_Lone_Tree_MTN_KZN,-28.756986,29.418658
LTE_St_Chards_DN_KZN,-28.5988888888889,29.8847222222222
RAN_Harrison_BP_N3_KZN,-29.74347,30.63361
RAN_Umdoni_Golf_Course_MTN_KZN,-30.398889,30.6815
RAN_Howard_College_KZN,-29.865918,30.981393
RAN_Kwa_Mashu_Hostel_1_KZN,-29.744222,30.997639
RAN_Butterworth_Hotel_KZN,-29.854242,31.020417
RAN_Ilala_Ridge_MTN_KZN,-29.74119,31.053438
RAN_Slangspruit_KZN,-29.656894,30.364173
RAN_Gordon_Dr_KZN,-29.746536,31.061391
RAN_Mpophomeni_MTN_KZN,-29.5713055555556,30.1883611111111
RAN_Lindelani_ATC_KZN,-29.748667,30.930167
RAN_Chakas_R_Chalets_KZN,-29.516544,31.228009
RAN_Madadeni_P_Atlas_KZN,-27.763934,30.083126
RAN_Qaphelani_Prim_Atlas_KZN,-27.74647,30.053018
RAN_Mandawe_Cross_Atlas_KZN,-28.810019,31.503553
LTE_Momentum_HQ_Cornubia_DN_KZN,-29.706625,31.052899
RAN_Kharwastan_Sec_Schl_ATC_KZN,-29.90275,30.90789
RAN_Willowfountain_Rd_KZN,-29.661942,30.344097
RAN_Greenville_Park_KZN,-29.791972,31.011455
LTE_Hayfields_ATC_KZN,-29.612791,30.413246
RAN_Shortens_Estate_KZN,-29.5100555555556,31.2007777777778
RAN_Pineview_KZN,-29.61425,30.34545
RAN_Boulder_Bay_KZN,-29.538355,31.220093
RAN_Sandpiper_Bay_KZN,-29.541346,31.216717
RAN_Highland_Hills_ATC_KZN,-29.8405555555556,30.8669444444444
LTE_KwaMshudu_Primary_School_DN_KZN,-26.922111,32.714944
RAN_Magdalena_Mines_KZN,-27.972111,30.197028
LTE_Hlazane_DN_KZN,-27.26141,32.2724
RAN_Siyalungelwa_Service_Stn_MTN_KZN,-27.809,30.095
LTE_Debe_DN_KZN,-28.459986,31.655147
LTE_Musgrave_Ctr_Int_DN_KZN,-29.8487222222222,30.9987222222222
RAN_Quail_Rd_KZN,-29.915863,30.931487
LTE_Langgewacht_ATC_KZN,-27.52949,31.8689
RAN_Albert_Luth_Hall_KZN,-29.872435,30.973786
RAN_Ulundi_Central_KZN,-28.2991944444444,31.4228055555556
RAN_Westville_East_ATC_KZN,-29.827444,30.944361
RAN_Phmlani_MtiSv_MTN_KZN,-27.3799722222222,31.2179722222222
RAN_Wiggins_West_ATC_KZN,-29.854612,30.958341
LTE_SouthernInfolSettl_Telkom_DN_KZN,-30.81818,30.33904
RAN_Isikhumbuzo_MTN_KZN,-29.949522,30.903389
RAN_Edendale_Dect_KZN,-29.66743,30.31824
RAN_Market_Rd_PMB_KZN,-29.64306931,30.411456038
LTE_Ekudubukeni_PicoCell_KZN,-28.238724,31.421063
LTE_Nooitgedagt_MTN_KZN,-27.565182,30.69086
LTE_IllvSgr_RV_MTN_DN_KZN,-28.44,32.1772222222222
RAN_Aldrovande_Palace_KZN,-29.72317,31.063933
LTE_Aldrovande_Palace_B_DN_KZN,-29.72317,31.063933
RAN_5_Addison_Close_MTN_KZN,-29.749074,31.05614
LTE_Jozini_Dam_DN_KZN,-27.414587,32.065067
RAN_Sobantu_KZN,-29.590541,30.421081
RAN_Mawelewele_Atlas_KZN,-29.8947333333333,30.8401555555556
RAN_Brixham_Rd_KZN,-29.565434,30.414867
RAN_Mphafa_Str_KZN,-29.974159,30.891332
LTE_Ndumo_Town_DN_KZN,-26.926948,32.252434
LTE_Kwasizabantu_DN_KZN,-29.08262,30.96165
RAN_Ntuzuma_Bus_MTN_KZN,-29.738206,30.957559
RAN_Cabana_Beach_1_KZN,-29.723923,31.088266
RAN_Esibubulungu_KZN,-29.758878,30.978546
LTE_Ebuhleni_MTN_A_DN_KZN,-29.70461,30.88441
LTE_Ebuhleni_MTN_B_DN_KZN,-29.70461,30.88441
LTE_Ebuhleni_MTN_C_DN_KZN,-29.70461,30.88441
RAN_Ezakheni_B_Section_MTN_KZN,-28.607133,29.921514
RAN_Doonside_Reservoir_MTN_KZN,-30.061727,30.869162
LTE_Vlg_of_Happ_DN_KZN,-30.85438848,30.364996793
LTE_GreyvilleRC_1_DN_KZN,-29.841119,31.013006
LTE_GreyvilleRC_2_DN_KZN,-29.840311,31.014182
LTE_GreyvilleRC_3_DN_KZN,-29.840795,31.013361
LTE_GreyvilleRC_4_DN_KZN,-29.840857,31.014728
RAN_Carrington_KZN,-29.884333,30.965694
LTE_GreyvilleRC_5_DN_KZN,-29.841078,31.014421
LTE_GreyvilleRC_6_DN_KZN,-29.841508,31.013744
LTE_Weenen_MW_DN_KZN,-28.804806,29.984889
RAN_Mediclinic_Pmb_KZN,-29.60955,30.389437
LTE_RBM_Hub_3_DN_KZN,-28.580193,32.328147
LTE_Davey_Rd_Temp_KZN,-29.872378997,31.001144318
RAN_Yellowwood_Park_Atlas_KZN,-29.92073509,30.938567531
RAN_Summerfield_Prim_Schl_Atlas_KZN,-29.930502,30.913888
RAN_Phoenix_Ind_ATC_KZN,-29.7228583333333,30.9990527777778
RAN_Chase_Valley_MTN_KZN,-29.565834,30.3683338
RAN_Redcliffe_Prim_Atlas_KZN,-29.64114114,31.023024004
RAN_Umlazi_West_ATC_KZN,-29.9759,30.85391
LTE_Highview_Farm_MTN_DN_KZN,-30.87586,30.14915
RAN_Adams_College_MTN_KZN,-30.0319,30.8133
RAN_Lynwood_KZN,-29.834439,31.004163
RAN_Cato_Crest_ATC_KZN,-29.8527944444444,30.9788611111111
RAN_Ndabanhle_KZN,-29.208333,30.714222
LTE_Ingudlane_Lodge_DN_KZN,-28.167759,30.276281
RAN_Mklomelo_Prim_Atlas_KZN,-29.9909833333333,30.8218638888889
LTE_Entembisweni_DN_KZN,-29.163389,30.760444
RAN_Lydia_Dr_KZN,-29.758485,31.048723
RAN_Montford_ATC_KZN,-29.9228888888889,30.8846083333333
RAN_King_Shaka_Hi_MTN_KZN,-29.946678,30.914721
RAN_Mona_Rd_KZN,-29.860187,31.02942
RAN_Demat_Rd_ATC_KZN,-29.8914111,30.8315194
RAN_Maryland_Farm_MTN_KZN,-29.466725,30.245106
LTE_Manguzi_WT_DN_KZN,-26.980386,32.713017
RAN_Solvista_Secondary_MTN_KZN,-29.690644,31.003981
RAN_KwaNdengezi_Atlas_KZN,-29.8658111111111,30.7633944444444
RAN_Kwa_Thambo_Combined_Prim_Atlas_KZN,-30.0201305555556,30.8716111111111
RAN_Nerina_Crest_KZN,-29.840402,30.98387
RAN_ABH_Risecliff_MTN_KZN,-29.917181,30.859248
RAN_Fairydene_Villg_KZN,-29.835964,30.875834
RAN_Osizweni_F_Atlas_KZN,-27.795955,30.115112
RAN_Montarena_KZN,-29.922097,30.866202
RAN_Asoka_Hotel_KZN,-29.797201,30.935243
LTE_Osizweni_West_Atlas_DN_KZN,-27.775434,30.169894
RAN_Rose_Heights_Primary_MTN_KZN,-29.914915,30.876055
RAN_Caldon_Heights_KZN,-29.815674,31.002519
LTE_Addington_Hosp_DN_KZN,-29.863456,31.042106
RAN_Beach_KZN,-29.855004,31.038283
RAN_Taj_Mahal_KZN,-29.85753309,31.02108426
RAN_Stamford_Hill_KZN,-29.828792,31.020893
RAN_Durban_North_KZN,-29.7845,31.035361
RAN_La_Lucia_KZN,-29.754919,31.065094
RAN_Avoca_Reservoir_KZN,-29.770667,31.014333
RAN_Kenville_KZN,-29.7865,31.007667
RAN_Parlock_MTN_KZN,-29.798611,30.976361
LTE_Manaba_Beach_ATC_DN_KZN,-30.849194,30.383111
RAN_Overport_KZN,-29.836577,30.995386
RAN_Congella_KZN,-29.87574327,30.99052734
RAN_Cato_Manor_KZN,-29.86222602,30.96909993
RAN_Rossburgh_KZN,-29.902667,30.976194
RAN_Reservoir_Hills_KZN,-29.803722,30.9375
RAN_Westville_KZN,-29.8295,30.933056
RAN_Orchard_Gardens_KZN,-29.879389,30.915861
RAN_Taylors_Halt_KZN,-29.643556,30.168417
RAN_Fynnland_KZN,-29.897085,31.030493
RAN_Austerville_KZN,-29.933358,30.985217
RAN_Durban_Airport_KZN,-29.958728,30.949645
RAN_Athlone_Park_KZN,-30.018361,30.920028
RAN_Ntokosweni_KZN,-29.962207,30.893866
RAN_Montford_KZN,-29.914306,30.870472
RAN_Shallcross_KZN,-29.888444,30.87625
RAN_Marianridge_KZN,-29.860139,30.824583
RAN_Paradise_Valley_KZN,-29.837365,30.88707
RAN_Pinetown_KZN,-29.818332,30.8608341
RAN_New_Germany_KZN,-29.800167,30.874194
RAN_Chelmsfordville_KZN,-29.783389,30.802944
RAN_Hillcrest_KZN,-29.778194,30.764306
RAN_Alverstone_KZN,-29.770056,30.716611
RAN_Cato_Ridge_ATC_KZN,-29.735111,30.585778
RAN_Umlaas_WT_KZN,-29.714889,30.497806
RAN_Ashburton_KZN,-29.664389,30.446306
RAN_Pelham_KZN,-29.629556,30.396278
RAN_Edendale_KZN,-29.648944,30.295889
RAN_Northdale_KZN,-29.551389,30.411194
RAN_PMB_Central_KZN,-29.604611,30.379972
RAN_Montrose_KZN,-29.573272,30.363275
RAN_Black_Ridge_KZN,-29.608944,30.331444
RAN_Hilton_KZN,-29.564528,30.297111
LTE_Cornfields_DN_KZN,-28.86575,29.891444
RAN_Sharks_Board_KZN,-29.724319,31.071123
RAN_Amanzimtoti_KZN,-30.052444,30.881
RAN_Winston_Park_KZN,-29.815889,30.785583
RAN_Tongaat_Ex_KZN,-29.574111,31.118472
RAN_Verulam_Exch_KZN,-29.64343,31.045759
RAN_Balito_Bay_Exch_KZN,-29.537583,31.212556
RAN_Umdloti_Exch_KZN,-29.657222,31.122167
RAN_Isipingo_WT_KZN,-29.9815,30.915667
RAN_Hammarsdale_KZN,-29.798528,30.658778
RAN_Foxhill_KZN,-29.667306,30.377556
RAN_Kloof_Civic_Off_KZN,-29.788417,30.836972
RAN_Kwa_Mashu_KZN,-29.746983,30.973504
RAN_Mount_Edgecombe_KZN,-29.716111,31.035028
RAN_Empangeni_MW_KZN,-28.743778,31.891611
RAN_Esikhawini_Exch_KZN,-28.880722,31.903222
RAN_Meerensee_KZN,-28.781528,32.101333
RAN_RB_Milling_Silo_KZN,-28.757861,32.014111
LTE_RB_Minerals_DN_KZN,-28.684999,32.1369438
RAN_Port_Shepstone_KZN,-30.73725,30.448694
RAN_Westville_Pav_KZN,-29.85,30.936388
RAN_Scottburgh_MW_KZN,-30.289056,30.74625
RAN_Mitchells_Park_KZN,-29.82964003,31.01133762
